_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time:confidence,after,before,bodytext,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time_gold,docid,eventid,verb
1671463416,false,finalized,5,4/8/2018 16:09:54,yes_its_anchorable,1.0,"at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he spends much time considering the possibility of a hostile takeover .",But while its stock is,"<p>"" Absolutely , "" he said . </p><p>But while its stock is <span style='color:red;'><strong>selling </strong></span>at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he spends much time considering the possibility of a hostile takeover . </p>",,wsj_0575,92,selling
1671463417,false,finalized,5,4/7/2018 10:04:48,yes_its_anchorable,0.594,he spends much time considering the possibility of a hostile takeover .,"But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price","<p>"" Absolutely , "" he said . </p><p>But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price <span style='color:red;'><strong>said </strong></span>he spends much time considering the possibility of a hostile takeover . </p>",,wsj_0575,93,said
1671463418,false,finalized,5,4/8/2018 11:25:10,yes_its_anchorable,0.5676,much time considering the possibility of a hostile takeover .,"But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he","<p>"" Absolutely , "" he said . </p><p>But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he <span style='color:red;'><strong>spends </strong></span>much time considering the possibility of a hostile takeover . </p>",,wsj_0575,94,spends
1671463419,false,finalized,5,4/8/2018 01:01:32,yes_its_anchorable,0.8109,the possibility of a hostile takeover .,"But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he spends much time","<p>"" Absolutely , "" he said . </p><p>But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he spends much time <span style='color:red;'><strong>considering </strong></span>the possibility of a hostile takeover . </p>",,wsj_0575,95,considering
1671463420,false,finalized,5,4/8/2018 07:57:41,yes_its_anchorable,1.0,"as a candidate for so long it 's not worth worrying about , "" said Mr. Price .",""" We 've been","<p>But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he spends much time considering the possibility of a hostile takeover . </p><p>"" We 've been <span style='color:red;'><strong>listed </strong></span>as a candidate for so long it 's not worth worrying about , "" said Mr. Price . </p>",,wsj_0575,97,listed
1671463421,false,finalized,5,4/6/2018 20:40:38,yes_its_anchorable,1.0,Mr. Price .,""" We 've been listed as a candidate for so long it 's not worth worrying about , ""","<p>But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs. Perlman nor Price said he spends much time considering the possibility of a hostile takeover . </p><p>"" We 've been listed as a candidate for so long it 's not worth worrying about , "" <span style='color:red;'><strong>said </strong></span>Mr. Price . </p>",,wsj_0575,98,said
1671463422,false,finalized,5,4/7/2018 23:25:23,no_its_intentionwishopinion,0.7912,51 % of Sansui Electric Co. proves that foreign companies can acquire Japanese companies -- if the alternative for the Japanese company is extinction .,Polly Peck International Inc. 's agreement to,<p>Polly Peck International Inc. 's agreement to <span style='color:red;'><strong>acquire </strong></span>51 % of Sansui Electric Co. proves that foreign companies can acquire Japanese companies -- if the alternative for the Japanese company is extinction . </p>,,wsj_0583,1,acquire
1671463423,false,finalized,5,4/6/2018 22:58:57,yes_its_anchorable,0.8268,"15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that failed to adjust to changing market conditions .","Polly Peck , a fast-growing British conglomerate , will","<p>Polly Peck International Inc. 's agreement to acquire 51 % of Sansui Electric Co. proves that foreign companies can acquire Japanese companies -- if the alternative for the Japanese company is extinction . </p><p>Polly Peck , a fast-growing British conglomerate , will <span style='color:red;'><strong>pay </strong></span>15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that failed to adjust to changing market conditions . </p>",,wsj_0583,2,pay
1671463424,false,finalized,5,4/7/2018 08:43:35,no_its_negation,0.5964,to adjust to changing market conditions .,"Polly Peck , a fast-growing British conglomerate , will pay 15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that","<p>Polly Peck International Inc. 's agreement to acquire 51 % of Sansui Electric Co. proves that foreign companies can acquire Japanese companies -- if the alternative for the Japanese company is extinction . </p><p>Polly Peck , a fast-growing British conglomerate , will pay 15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that <span style='color:red;'><strong>failed </strong></span>to adjust to changing market conditions . </p>",,wsj_0583,3,failed
1671463425,false,finalized,5,4/7/2018 13:03:20,no_its_negation,1.0,to changing market conditions .,"Polly Peck , a fast-growing British conglomerate , will pay 15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that failed to","<p>Polly Peck International Inc. 's agreement to acquire 51 % of Sansui Electric Co. proves that foreign companies can acquire Japanese companies -- if the alternative for the Japanese company is extinction . </p><p>Polly Peck , a fast-growing British conglomerate , will pay 15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that failed to <span style='color:red;'><strong>adjust </strong></span>to changing market conditions . </p>",,wsj_0583,4,adjust
1671463426,false,finalized,5,4/8/2018 07:48:08,no_its_intentionwishopinion,0.8184,"foreign criticism of Japanese investments overseas , hailed the transaction as proof foreigners can make similar investments in Japan .","Japanese government officials , eager to","<p>Polly Peck , a fast-growing British conglomerate , will pay 15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that failed to adjust to changing market conditions . </p><p>Japanese government officials , eager to <span style='color:red;'><strong>rebut </strong></span>foreign criticism of Japanese investments overseas , hailed the transaction as proof foreigners can make similar investments in Japan . </p>",,wsj_0583,5,rebut
1671463427,false,finalized,5,4/7/2018 11:53:15,yes_its_anchorable,0.7836,the transaction as proof foreigners can make similar investments in Japan .,"Japanese government officials , eager to rebut foreign criticism of Japanese investments overseas ,","<p>Polly Peck , a fast-growing British conglomerate , will pay 15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that failed to adjust to changing market conditions . </p><p>Japanese government officials , eager to rebut foreign criticism of Japanese investments overseas , <span style='color:red;'><strong>hailed </strong></span>the transaction as proof foreigners can make similar investments in Japan . </p>",,wsj_0583,8,hailed
1671463428,false,finalized,5,4/8/2018 11:54:46,yes_its_anchorable,1.0,"the official Japanese view of the accord , which was announced Friday .","Polly Peck 's chairman , Asil Nadir ,","<p>Japanese government officials , eager to rebut foreign criticism of Japanese investments overseas , hailed the transaction as proof foreigners can make similar investments in Japan . </p><p>Polly Peck 's chairman , Asil Nadir , <span style='color:red;'><strong>echoed </strong></span>the official Japanese view of the accord , which was announced Friday . </p>",,wsj_0583,10,echoed
1671463429,false,finalized,5,4/8/2018 14:56:25,yes_its_anchorable,1.0,Friday .,"Polly Peck 's chairman , Asil Nadir , echoed the official Japanese view of the accord , which was","<p>Japanese government officials , eager to rebut foreign criticism of Japanese investments overseas , hailed the transaction as proof foreigners can make similar investments in Japan . </p><p>Polly Peck 's chairman , Asil Nadir , echoed the official Japanese view of the accord , which was <span style='color:red;'><strong>announced </strong></span>Friday . </p>",,wsj_0583,12,announced
